Num,Mark,Date,Year,Month,Run,Sector,Length,Weight,Age,Cohort,Sex,adc,Tag_loss,Fin,Season
1,12115,2006-09-15,2006,9,1,1,145,27.0,1,C05,NA,NA,NA,NA,Autumn
2,12190,2006-09-15,2006,9,1,1,140,25.2,1,C05,NA,NA,NA,NA,Autumn
3,12176,2006-09-15,2006,9,1,1,135,23.8,1,C05,NA,NA,NA,NA,Autumn
4,12178,2006-09-15,2006,9,1,1,147,27.4,1,C05,NA,NA,NA,NA,Autumn
5,12197,2006-09-15,2006,9,1,1,154,33.0,1,C05,NA,1,NA,NA,Autumn
6,12199,2006-09-15,2006,9,1,1,140,25.2,1,C05,NA,NA,NA,NA,Autumn
7,12198,2006-09-15,2006,9,1,1,131,19.6,1,C05,NA,NA,NA,NA,Autumn
8,12168,2006-09-15,2006,9,1,1,207,79.2,3,C03,NA,1,NA,NA,Autumn
9,12167,2006-09-15,2006,9,1,1,304,248.4,6,C00,NA,1,NA,NA,Autumn
10,12131,2006-09-15,2006,9,1,1,212,84.6,3,C03,NA,1,NA,NA,Autumn
11,12127,2006-09-15,2006,9,1,1,148,29.0,1,C05,NA,NA,NA,NA,Autumn
12,12125,2006-09-15,2006,9,1,1,151,30.9,1,C05,NA,NA,NA,NA,Autumn
13,12174,2006-09-15,2006,9,1,1,166,40.7,2,C04,NA,1,NA,NA,Autumn
14,12121,2006-09-15,2006,9,1,1,140,24.4,1,C05,NA,NA,NA,NA,Autumn
15,12129,2006-09-15,2006,9,1,1,164,41.8,2,C04,NA,1,NA,NA,Autumn
16,12123,2006-09-15,2006,9,1,1,140,23.3,1,C05,NA,NA,NA,NA,Autumn
17,12118,2006-09-15,2006,9,1,1,137,23.3,1,C05,NA,1,NA,NA,Autumn
18,12111,2006-09-15,2006,9,1,1,149,30.7,1,C05,NA,1,NA,NA,Autumn
19,12116,2006-09-15,2006,9,1,1,165,36.8,2,C04,NA,NA,NA,NA,Autumn
20,12112,2006-09-15,2006,9,1,1,157,35.9,1,C05,NA,1,NA,NA,Autumn
21,12191,2006-09-15,2006,9,1,1,132,20.4,1,C05,NA,NA,NA,NA,Autumn
22,12102,2006-09-15,2006,9,1,1,129,18.6,1,C05,NA,1,NA,NA,Autumn
23,12100,2006-09-15,2006,9,1,1,130,19.2,1,C05,NA,1,NA,NA,Autumn
24,12106,2006-09-15,2006,9,1,1,129,19.4,1,C05,NA,1,NA,NA,Autumn
25,12113,2006-09-15,2006,9,1,1,129,19.3,1,C05,NA,NA,NA,NA,Autumn
26,12117,2006-09-15,2006,9,1,1,122,17.8,1,C05,NA,NA,NA,NA,Autumn
27,12103,2006-09-15,2006,9,1,1,121,15.7,1,C05,NA,1,NA,NA,Autumn
28,12114,2006-09-15,2006,9,1,1,138,23.6,1,C05,NA,NA,NA,NA,Autumn
29,12107,2006-09-15,2006,9,1,1,117,13.9,1,C05,NA,1,NA,NA,Autumn
30,12104,2006-09-15,2006,9,1,1,116,14.0,1,C05,NA,NA,NA,NA,Autumn
31,12105,2006-09-15,2006,9,1,1,123,18.1,1,C05,NA,NA,NA,NA,Autumn
32,12109,2006-09-15,2006,9,1,1,117,13.4,1,C05,NA,NA,NA,NA,Autumn
33,12101,2006-09-15,2006,9,1,1,118,15.7,1,C05,NA,1,NA,NA,Autumn
34,NA,2006-09-15,2006,9,1,1,109,11.2,1,C05,NA,1,NA,Y2251,Autumn
35,NA,2006-09-15,2006,9,1,1,113,12.6,1,C05,NA,NA,NA,Y2251,Autumn
36,NA,2006-09-15,2006,9,1,1,106,10.5,1,C05,NA,NA,NA,Y2251,Autumn
37,NA,2006-09-15,2006,9,1,1,63,2.2,0,C06,NA,NA,NA,Y2251,Autumn
38,NA,2006-09-15,2006,9,1,1,102,9.5,1,C05,NA,1,NA,Y2251,Autumn
39,NA,2006-09-15,2006,9,1,1,74,3.9,0,C06,NA,NA,NA,Y2251,Autumn
40,NA,2006-09-15,2006,9,1,1,72,3.5,0,C06,NA,NA,NA,Y2251,Autumn
41,NA,2006-09-15,2006,9,1,1,71,3.1,0,C06,NA,NA,NA,Y2251,Autumn
42,NA,2006-09-15,2006,9,1,1,58,1.7,0,C06,NA,NA,NA,Y2251,Autumn
43,NA,2006-09-15,2006,9,1,1,68,3.0,0,C06,NA,NA,NA,Y2251,Autumn
44,NA,2006-09-15,2006,9,1,1,58,1.6,0,C06,NA,NA,NA,Y2251,Autumn
45,NA,2006-09-15,2006,9,1,1,58,1.8,0,C06,NA,NA,NA,Y2251,Autumn
46,NA,2006-09-15,2006,9,1,1,72,3.4,0,C06,NA,NA,NA,Y2251,Autumn
47,12108,2006-09-15,2006,9,1,1,338,368.8,7,C99,NA,1,NA,NA,Autumn
48,12099,2006-09-15,2006,9,1,1,267,166.4,5,C01,NA,1,NA,NA,Autumn
49,12095,2006-09-15,2006,9,1,1,291,275.8,6,C00,NA,1,NA,NA,Autumn
50,12092,2006-09-15,2006,9,1,1,276,194.6,5,C01,NA,NA,NA,NA,Autumn
51,12094,2006-09-15,2006,9,1,1,161,37.8,2,C04,NA,1,NA,NA,Autumn
52,12091,2006-09-15,2006,9,1,1,142,26.6,1,C05,NA,NA,NA,NA,Autumn
53,12177,2006-09-15,2006,9,1,1,269,178.0,5,C01,NA,1,NA,NA,Autumn
54,12173,2006-09-15,2006,9,1,1,139,27.4,1,C05,NA,1,NA,NA,Autumn
55,12179,2006-09-15,2006,9,1,1,333,320.4,7,C99,NA,1,NA,NA,Autumn
56,12093,2006-09-15,2006,9,1,1,156,34.6,2,C04,NA,NA,NA,NA,Autumn
57,12098,2006-09-15,2006,9,1,1,229,118.9,4,C02,NA,1,NA,NA,Autumn
58,12096,2006-09-15,2006,9,1,1,185,56.4,2,C04,NA,1,NA,NA,Autumn
59,12172,2006-09-15,2006,9,1,1,228,110.2,3,C03,NA,NA,NA,NA,Autumn
60,12090,2006-09-15,2006,9,1,1,146,27.5,1,C05,NA,NA,NA,NA,Autumn
61,12087,2006-09-15,2006,9,1,1,167,42.2,2,C04,NA,NA,NA,NA,Autumn
62,12083,2006-09-15,2006,9,1,1,152,31.1,1,C05,NA,NA,NA,NA,Autumn
63,12056,2006-09-15,2006,9,1,1,138,21.6,1,C05,NA,1,NA,NA,Autumn
64,12097,2006-09-15,2006,9,1,1,154,31.5,2,C04,NA,1,NA,NA,Autumn
65,12085,2006-09-15,2006,9,1,1,154,32.0,1,C05,NA,NA,NA,NA,Autumn
66,12082,2006-09-15,2006,9,1,1,138,23.9,1,C05,NA,NA,NA,NA,Autumn
67,12080,2006-09-15,2006,9,1,1,128,18.5,1,C05,NA,NA,NA,NA,Autumn
68,12088,2006-09-15,2006,9,1,1,141,26.2,1,C05,NA,1,NA,NA,Autumn
69,12084,2006-09-15,2006,9,1,1,138,22.8,1,C05,NA,NA,NA,NA,Autumn
70,12089,2006-09-15,2006,9,1,1,137,23.2,1,C05,NA,NA,NA,NA,Autumn
71,12081,2006-09-15,2006,9,1,1,130,20.3,1,C05,NA,1,NA,NA,Autumn
72,12086,2006-09-15,2006,9,1,1,135,21.7,1,C05,NA,1,NA,NA,Autumn
73,12074,2006-09-15,2006,9,1,1,126,18.0,1,C05,NA,NA,NA,NA,Autumn
74,12076,2006-09-15,2006,9,1,1,123,16.7,1,C05,NA,1,NA,NA,Autumn
75,12071,2006-09-15,2006,9,1,1,124,16.2,1,C05,NA,1,NA,NA,Autumn
76,12077,2006-09-15,2006,9,1,1,118,14.4,1,C05,NA,NA,NA,NA,Autumn
77,NA,2006-09-15,2006,9,1,1,106,10.6,1,C05,NA,NA,NA,Y2252,Autumn
78,NA,2006-09-15,2006,9,1,1,110,11.5,1,C05,NA,NA,NA,Y2252,Autumn
79,NA,2006-09-15,2006,9,1,1,105,10.2,1,C05,NA,NA,NA,Y2252,Autumn
80,NA,2006-09-15,2006,9,1,1,62,2.4,0,C06,NA,NA,NA,Y2252,Autumn
81,NA,2006-09-15,2006,9,1,1,70,3.1,0,C06,NA,NA,NA,Y2252,Autumn
82,NA,2006-09-15,2006,9,1,1,68,3.0,0,C06,NA,NA,NA,Y2252,Autumn
83,NA,2006-09-15,2006,9,1,1,72,3.4,0,C06,NA,NA,NA,Y2252,Autumn
84,NA,2006-09-15,2006,9,1,1,78,4.3,0,C06,NA,NA,NA,Y2252,Autumn
85,NA,2006-09-15,2006,9,1,1,72,3.4,0,C06,NA,NA,NA,Y2252,Autumn
86,NA,2006-09-15,2006,9,1,1,55,1.3,0,C06,NA,NA,NA,Y2252,Autumn
87,NA,2006-09-15,2006,9,1,1,61,1.9,0,C06,NA,NA,NA,Y2252,Autumn
88,NA,2006-09-15,2006,9,1,1,60,1.8,0,C06,NA,NA,NA,Y2252,Autumn
89,NA,2006-09-15,2006,9,1,1,56,1.5,0,C06,NA,NA,NA,Y2252,Autumn
90,NA,2006-09-15,2006,9,1,1,65,2.4,0,C06,NA,NA,NA,Y2252 DEAD,Autumn
91,NA,2006-09-15,2006,9,1,1,145,29.3,1,C05,NA,NA,NA,DEAD,Autumn
92,12070,2006-09-15,2006,9,2,1,150,32.3,1,C05,NA,1,NA,NA,Autumn
93,12072,2006-09-15,2006,9,2,1,180,56.4,3,C03,NA,NA,NA,NA,Autumn
94,12078,2006-09-15,2006,9,2,1,301,254.0,6,C00,NA,1,NA,NA,Autumn
95,12073,2006-09-15,2006,9,2,1,138,24.2,1,C05,NA,NA,NA,NA,Autumn
96,12079,2006-09-15,2006,9,2,1,151,32.3,1,C05,NA,1,NA,NA,Autumn
97,12064,2006-09-15,2006,9,2,1,142,25.3,1,C05,NA,NA,NA,NA,Autumn
98,12060,2006-09-15,2006,9,2,1,127,18.4,1,C05,NA,NA,NA,NA,Autumn
99,12061,2006-09-15,2006,9,2,1,126,17.0,1,C05,NA,1,NA,NA,Autumn
100,NA,2006-09-15,2006,9,2,1,57,1.3,0,C06,NA,NA,NA,Y2252,Autumn
101,NA,2006-09-15,2006,9,2,1,63,2.4,0,C06,NA,NA,NA,Y2252,Autumn
102,12044,2007-06-15,2007,6,1,1,198,77.0,3,C04,NA,1,NA,NA,Spring
103,12114,2007-06-15,2007,6,1,1,161,36.6,2,C05,NA,NA,NA,NA,Spring
104,12011,2007-06-15,2007,6,1,1,318,282.0,7,C00,NA,1,NA,NA,Spring
105,12131,2007-06-15,2007,6,1,1,240,124.7,4,C03,NA,NA,NA,NA,Spring
106,12015,2007-06-15,2007,6,1,1,220,104.1,3,C04,NA,NA,NA,NA,Spring
107,12191,2007-06-15,2007,6,1,1,162,38.9,2,C05,NA,NA,NA,NA,Spring
108,12028,2007-06-15,2007,6,1,1,194,68.9,2,C05,NA,NA,NA,NA,Spring
109,12129,2007-06-15,2007,6,1,1,193,70.5,3,C04,NA,NA,NA,NA,Spring
110,12024,2007-06-15,2007,6,1,1,171,47.6,2,C05,NA,1,NA,NA,Spring
111,12179,2007-06-15,2007,6,1,1,335,328.1,8,C99,NA,NA,NA,NA,Spring
112,12012,2007-06-15,2007,6,1,1,141,26.4,2,C05,NA,1,NA,NA,Spring
113,12090,2007-06-15,2007,6,1,1,200,73.4,2,C05,NA,NA,NA,NA,Spring
114,12174,2007-06-15,2007,6,1,1,198,74.2,3,C04,NA,NA,NA,NA,Spring
115,12057,2007-06-15,2007,6,1,1,140,24.3,2,C05,NA,1,NA,NA,Spring
116,12168,2007-06-15,2007,6,1,1,235,131.5,4,C03,NA,NA,NA,NA,Spring
117,12100,2007-06-15,2007,6,1,1,147,28.2,2,C05,NA,NA,NA,NA,Spring
118,12039,2007-06-15,2007,6,1,1,163,42.4,2,C05,NA,1,1,NA,Spring
119,12042,2007-06-15,2007,6,1,1,131,20.1,1,C06,NA,1,NA,NA,Spring
120,12109,2007-06-15,2007,6,1,1,135,22.1,2,C05,NA,NA,NA,NA,Spring
121,12127,2007-06-15,2007,6,1,1,185,65.0,2,C05,NA,NA,NA,NA,Spring
122,12178,2007-06-15,2007,6,1,1,190,62.8,2,C05,NA,NA,NA,NA,Spring
123,12101,2007-06-15,2007,6,1,1,138,23.6,2,C05,NA,NA,NA,NA,Spring
124,12083,2007-06-15,2007,6,1,1,174,46.2,2,C05,NA,NA,NA,NA,Spring
125,12082,2007-06-15,2007,6,1,1,172,49.0,2,C05,NA,NA,NA,NA,Spring
126,12014,2007-06-15,2007,6,1,1,158,35.8,2,C05,NA,1,NA,NA,Spring
127,12102,2007-06-15,2007,6,1,1,144,27.8,2,C05,NA,NA,NA,NA,Spring
128,12010,2007-06-15,2007,6,1,1,172,50.8,2,C05,NA,1,NA,NA,Spring
129,12105,2007-06-15,2007,6,1,1,147,29.9,2,C05,NA,NA,NA,NA,Spring
130,12113,2007-06-15,2007,6,1,1,157,33.6,2,C05,NA,NA,NA,NA,Spring
131,12107,2007-06-15,2007,6,1,1,130,19.8,2,C05,NA,NA,NA,NA,Spring
132,12074,2007-06-15,2007,6,1,1,153,33.2,2,C05,NA,NA,NA,NA,Spring
133,NA,2007-06-15,2007,6,1,1,112,13.5,1,C06,NA,1,NA,NA,Spring
134,NA,2007-06-15,2007,6,1,1,98,9.8,1,C06,NA,NA,NA,NA,Spring
135,NA,2007-06-15,2007,6,1,1,114,15.3,1,C06,NA,1,NA,NA,Spring
136,NA,2007-06-15,2007,6,1,1,100,9.8,1,C06,NA,1,NA,NA,Spring
137,NA,2007-06-15,2007,6,1,1,97,9.4,1,C06,NA,NA,NA,NA,Spring
138,NA,2007-06-15,2007,6,1,1,92,7.3,1,C06,NA,NA,NA,NA,Spring
139,NA,2007-06-15,2007,6,1,1,106,11.7,1,C06,NA,NA,NA,NA,Spring
140,NA,2007-06-15,2007,6,1,1,104,11.2,1,C06,NA,NA,NA,NA,Spring
141,12078,2007-06-15,2007,6,1,1,307,272.2,7,C00,NA,NA,NA,NA,Spring
142,12005,2007-06-15,2007,6,1,1,178,51.0,2,C05,NA,1,NA,NA,Spring
143,12099,2007-06-15,2007,6,1,1,269,157.6,6,C01,NA,NA,NA,NA,Spring
144,12018,2007-06-15,2007,6,1,1,201,74.6,2,C05,NA,1,NA,NA,Spring
145,12087,2007-06-15,2007,6,1,1,187,59.9,3,C04,NA,NA,NA,NA,Spring
146,12008,2007-06-15,2007,6,1,1,261,154.3,6,C01,NA,NA,NA,NA,Spring
147,633,2007-06-15,2007,6,1,1,293,245.6,5,C02,NA,NA,NA,NA,Spring
148,12095,2007-06-15,2007,6,1,1,288,200.1,7,C00,NA,NA,NA,NA,Spring
149,12093,2007-06-15,2007,6,1,1,184,58.4,3,C04,NA,NA,NA,NA,Spring
150,12009,2007-06-15,2007,6,1,1,183,54.2,2,C05,NA,NA,NA,NA,Spring
151,12016,2007-06-15,2007,6,1,1,134,23.3,1,C06,NA,NA,NA,NA,Spring
152,12004,2007-06-15,2007,6,1,1,142,26.9,1,C06,NA,1,NA,NA,Spring
153,12085,2007-06-15,2007,6,1,1,183,55.2,2,C05,NA,NA,NA,NA,Spring
154,12041,2007-06-15,2007,6,1,1,159,36.0,2,C05,NA,NA,NA,NA,Spring
155,12077,2007-06-15,2007,6,1,1,142,27.1,2,C05,NA,NA,NA,NA,Spring
156,12001,2007-06-15,2007,6,1,1,186,60.2,2,C05,NA,NA,NA,NA,Spring
157,12097,2007-06-15,2007,6,1,1,182,55.4,3,C04,NA,NA,NA,NA,Spring
158,12003,2007-06-15,2007,6,1,1,169,42.3,2,C05,NA,NA,NA,NA,Spring
159,12086,2007-06-15,2007,6,1,1,176,51.6,2,C05,NA,NA,NA,NA,Spring
160,12002,2007-06-15,2007,6,1,1,167,41.9,2,C05,NA,NA,NA,NA,Spring
161,12060,2007-06-15,2007,6,1,1,156,34.2,2,C05,NA,NA,NA,NA,Spring
162,12075,2007-06-15,2007,6,1,1,137,24.3,2,C05,NA,NA,NA,NA,Spring
163,12073,2007-06-15,2007,6,1,1,160,37.9,2,C05,NA,NA,NA,NA,Spring
164,12033,2007-06-15,2007,6,1,1,147,28.6,2,C05,NA,NA,NA,NA,Spring
165,12069,2007-06-15,2007,6,1,1,118,16.3,1,C06,NA,1,NA,NA,Spring
166,NA,2007-06-15,2007,6,1,1,102,10.1,1,C06,NA,NA,NA,NA,Spring
167,NA,2007-06-15,2007,6,1,1,100,9.6,1,C06,NA,NA,NA,NA,Spring
168,NA,2007-06-15,2007,6,1,1,98,8.9,1,C06,NA,1,NA,NA,Spring
169,NA,2007-06-15,2007,6,1,1,99,9.0,1,C06,NA,1,NA,NA,Spring
170,NA,2007-06-15,2007,6,1,1,110,13.1,1,C06,NA,NA,NA,NA,Spring
171,12079,2007-06-15,2007,6,2,1,186,63.1,2,C05,NA,NA,NA,NA,Spring
172,12106,2007-06-15,2007,6,2,1,155,35.5,2,C05,NA,NA,NA,NA,Spring
173,12116,2007-06-15,2007,6,2,1,200,70.7,3,C04,NA,NA,NA,NA,Spring
174,NA,2007-06-15,2007,6,2,1,113,14.3,1,C06,NA,NA,NA,NA,Spring
175,NA,2007-06-15,2007,6,2,1,99,9.2,1,C06,NA,NA,NA,NA,Spring
176,NA,2007-06-15,2007,6,2,1,103,10.6,1,C06,NA,NA,NA,NA,Spring
177,12997,2007-09-12,2007,9,1,1,170,48.5,2,C05,NA,NA,NA,NA,Autumn
178,12102,2007-09-12,2007,9,1,1,159,36.0,2,C05,NA,NA,NA,NA,Autumn
179,12028,2007-09-12,2007,9,1,1,203,77.1,2,C05,NA,NA,NA,NA,Autumn
180,12996,2007-09-12,2007,9,1,1,182,53.4,2,C05,NA,1,NA,NA,Autumn
181,12176,2007-09-12,2007,9,1,1,171,46.5,2,C05,NA,NA,NA,NA,Autumn
182,12899,2007-09-12,2007,9,1,1,133,20.9,1,C06,NA,1,NA,NA,Autumn
183,12011,2007-09-12,2007,9,1,1,319,284.8,7,C00,NA,NA,NA,NA,Autumn
185,12892,2007-09-12,2007,9,1,1,123,15.5,1,C06,NA,1,NA,NA,Autumn
186,12838,2007-09-12,2007,9,1,1,179,54.9,2,C05,NA,1,NA,NA,Autumn
187,12168,2007-09-12,2007,9,1,1,239,127.6,4,C03,NA,NA,NA,NA,Autumn
188,12167,2007-09-12,2007,9,1,1,305,232.5,7,C00,NA,NA,NA,NA,Autumn
189,12106,2007-09-12,2007,9,1,1,167,41.3,2,C05,NA,NA,NA,NA,Autumn
190,12174,2007-09-12,2007,9,1,1,210,85.1,3,C04,NA,NA,NA,NA,Autumn
191,12113,2007-09-12,2007,9,1,1,168,41.1,2,C05,NA,NA,NA,NA,Autumn
192,12127,2007-09-12,2007,9,1,1,196,68.2,2,C05,NA,NA,NA,NA,Autumn
193,12131,2007-09-12,2007,9,1,1,247,134.2,4,C03,NA,NA,NA,NA,Autumn
194,12829,2007-09-12,2007,9,1,1,183,52.3,2,C05,NA,1,NA,NA,Autumn
195,12129,2007-09-12,2007,9,1,1,205,77.2,3,C04,NA,NA,NA,NA,Autumn
196,12109,2007-09-12,2007,9,1,1,142,25.8,2,C05,NA,NA,NA,NA,Autumn
197,12071,2007-09-12,2007,9,1,1,171,42.5,2,C05,NA,NA,NA,NA,Autumn
198,12881,2007-09-12,2007,9,1,1,118,14.8,1,C06,NA,1,NA,NA,Autumn
199,12893,2007-09-12,2007,9,1,1,125,17.6,1,C06,NA,NA,NA,NA,Autumn
200,12057,2007-09-12,2007,9,1,1,146,27.2,2,C05,NA,NA,NA,NA,Autumn
201,12887,2007-09-12,2007,9,1,1,154,32.4,2,C05,NA,1,NA,NA,Autumn
202,12014,2007-09-12,2007,9,1,1,164,38.6,2,C05,NA,NA,NA,NA,Autumn
203,NA,2007-09-12,2007,9,1,1,113,12.6,1,C06,NA,NA,NA,Y2535,Autumn
204,NA,2007-09-12,2007,9,1,1,112,13.5,1,C06,NA,NA,NA,Y2535,Autumn
205,NA,2007-09-12,2007,9,1,1,75,3.8,0,C07,NA,NA,NA,Y2535,Autumn
206,NA,2007-09-12,2007,9,1,1,77,3.9,0,C07,NA,NA,NA,Y2535,Autumn
207,NA,2007-09-12,2007,9,1,1,64,2.4,0,C07,NA,NA,NA,Y2535,Autumn
208,NA,2007-09-12,2007,9,1,1,82,5.0,0,C07,NA,NA,NA,Y2535,Autumn
209,NA,2007-09-12,2007,9,1,1,84,5.5,0,C07,NA,NA,NA,Y2535,Autumn
210,NA,2007-09-12,2007,9,1,1,68,2.8,0,C07,NA,NA,NA,Y2535,Autumn
211,12095,2007-09-12,2007,9,1,1,293,214.8,7,C00,NA,NA,NA,NA,Autumn
212,12087,2007-09-12,2007,9,1,1,209,81.9,3,C04,NA,NA,NA,NA,Autumn
213,12885,2007-09-12,2007,9,1,1,202,75.5,4,C03,NA,NA,NA,NA,Autumn
214,12008,2007-09-12,2007,9,1,1,262,153.7,6,C01,NA,NA,NA,NA,Autumn
215,12018,2007-09-12,2007,9,1,1,207,80.9,2,C05,NA,NA,NA,NA,Autumn
216,12889,2007-09-12,2007,9,1,1,157,30.9,2,C05,NA,NA,NA,NA,Autumn
217,12086,2007-09-12,2007,9,1,1,187,57.8,2,C05,NA,NA,NA,NA,Autumn
218,12884,2007-09-12,2007,9,1,1,188,58.8,3,C04,NA,1,NA,NA,Autumn
219,12177,2007-09-12,2007,9,1,1,276,189.8,6,C01,NA,NA,NA,NA,Autumn
220,12880,2007-09-12,2007,9,1,1,123,16.7,1,C06,NA,1,NA,NA,Autumn
221,12033,2007-09-12,2007,9,1,1,151,31.3,2,C05,NA,NA,NA,NA,Autumn
222,12093,2007-09-12,2007,9,1,1,191,66.9,3,C04,NA,NA,NA,NA,Autumn
223,12069,2007-09-12,2007,9,1,1,133,20.6,1,C06,NA,NA,NA,NA,Autumn
224,12886,2007-09-12,2007,9,1,1,152,30.1,2,C05,NA,NA,NA,NA,Autumn
225,12085,2007-09-12,2007,9,1,1,186,54.3,2,C05,NA,NA,NA,NA,Autumn
226,12882,2007-09-12,2007,9,1,1,163,38.6,2,C05,NA,NA,NA,NA,Autumn
227,12116,2007-09-12,2007,9,1,1,205,72.2,3,C04,NA,NA,NA,NA,Autumn
228,12060,2007-09-12,2007,9,1,1,165,40.6,2,C05,NA,NA,NA,NA,Autumn
229,12004,2007-09-12,2007,9,1,1,146,28.2,1,C06,NA,NA,NA,NA,Autumn
230,12039,2007-09-12,2007,9,1,1,168,47.4,2,C05,NA,NA,NA,NA,Autumn
231,12097,2007-09-12,2007,9,1,1,193,62.0,3,C04,NA,NA,NA,NA,Autumn
232,12077,2007-09-12,2007,9,1,1,150,30.1,2,C05,NA,NA,NA,NA,Autumn
233,12002,2007-09-12,2007,9,1,1,178,49.7,2,C05,NA,NA,NA,NA,Autumn
234,NA,2007-09-12,2007,9,1,1,70,3.0,0,C07,NA,NA,NA,Y2536,Autumn
235,NA,2007-09-12,2007,9,1,1,90,6.7,0,C07,NA,NA,NA,Y2536,Autumn
236,NA,2007-09-12,2007,9,1,1,77,3.9,0,C07,NA,NA,NA,Y2536,Autumn
237,NA,2007-09-12,2007,9,1,1,76,4.0,0,C07,NA,NA,NA,Y2536,Autumn
238,NA,2007-09-12,2007,9,1,1,78,4.2,0,C07,NA,NA,NA,Y2536,Autumn
239,NA,2007-09-12,2007,9,1,1,85,5.4,0,C07,NA,NA,NA,Y2536,Autumn
240,NA,2007-09-12,2007,9,1,1,70,3.2,0,C07,NA,NA,NA,Y2536,Autumn
241,NA,2007-09-12,2007,9,1,1,52,1.3,0,C07,NA,NA,NA,Y2536,Autumn
242,NA,2007-09-12,2007,9,1,1,63,2.2,0,C07,NA,NA,NA,Y2536,Autumn
243,NA,2007-09-12,2007,9,1,1,53,1.2,0,C07,NA,NA,NA,Y2536,Autumn
244,NA,2007-09-12,2007,9,1,1,72,3.5,0,C07,NA,NA,NA,Y2536,Autumn
245,12079,2007-09-12,2007,9,2,1,200,72.3,2,C05,NA,NA,NA,NA,Autumn
246,12012,2007-09-12,2007,9,2,1,146,27.7,2,C05,NA,NA,NA,NA,Autumn
247,12883,2007-09-12,2007,9,2,1,171,45.6,2,C05,NA,NA,NA,NA,Autumn
248,12005,2007-09-12,2007,9,2,1,181,51.2,2,C05,NA,NA,NA,NA,Autumn
249,12015,2007-09-12,2007,9,2,1,229,115.7,3,C04,NA,NA,NA,NA,Autumn
250,12178,2007-09-12,2007,9,2,1,202,72.3,2,C05,NA,NA,NA,NA,Autumn
251,12876,2007-09-12,2007,9,2,1,132,21.2,1,C06,NA,1,NA,NA,Autumn
252,12878,2007-09-12,2007,9,2,1,116,13.9,1,C06,NA,1,NA,NA,Autumn
253,12870,2007-09-12,2007,9,2,1,118,14.2,1,C06,NA,1,NA,NA,Autumn
254,12083,2007-09-12,2007,9,2,1,176,48.0,2,C05,NA,NA,NA,NA,Autumn
255,NA,2007-09-12,2007,9,2,1,109,12.1,1,C06,NA,1,NA,Y2537,Autumn
256,NA,2007-09-12,2007,9,2,1,63,2.0,0,C07,NA,NA,NA,Y2537,Autumn
257,NA,2007-09-12,2007,9,2,1,73,3.5,0,C07,NA,NA,NA,Y2537,Autumn
258,NA,2007-09-12,2007,9,2,1,82,4.9,0,C07,NA,NA,NA,Y2537,Autumn
259,633,2007-09-12,2007,9,1,1,293,252.9,5,C02,NA,NA,NA,NA,Autumn
260,13269,2008-06-27,2008,6,1,1,157,37.7,1,C07,NA,1,NA,NA,Spring
261,12198,2008-06-27,2008,6,1,1,208,96.0,3,C05,NA,NA,NA,NA,Spring
262,12117,2008-06-27,2008,6,1,1,199,82.2,3,C05,NA,NA,NA,NA,Spring
265,11078,2008-09-16,2008,9,1,1,161,41.7,1,C07,NA,NA,NA,NA,Autumn
266,11092,2008-09-16,2008,9,1,B,165,49.0,1,C07,NA,NA,NA,NA,Autumn
268,11096,2008-09-16,2008,9,1,C,249,169.1,2,C06,m,NA,NA,NA,Autumn
269,12117,2008-09-16,2008,9,1,C,232,134.5,3,C05,NA,NA,NA,NA,Autumn
270,NA,2008-09-16,2008,9,1,C,99,8.9,0,C08,NA,NA,NA,Y1,Autumn
271,11089,2008-09-16,2008,9,1,C,225,126.6,2,C06,NA,NA,NA,NA,Autumn
272,11093,2008-09-16,2008,9,1,D,264,195.3,2,C06,NA,NA,NA,NA,Autumn
273,12198,2008-09-16,2008,9,1,D,225,114.9,3,C05,NA,NA,NA,NA,Autumn
274,11091,2008-09-16,2008,9,1,D,258,186.7,3,C05,NA,NA,NA,NA,Autumn
275,11099,2008-09-16,2008,9,1,D,265,201.5,3,C05,NA,NA,NA,NA,Autumn
276,11094,2008-09-16,2008,9,2,D,180,67.1,1,C07,m,NA,NA,NA,Autumn
277,11097,2008-09-16,2008,9,1,E,175,55.7,1,C07,NA,NA,NA,NA,Autumn
278,11090,2008-09-16,2008,9,1,E,130,22.2,1,C07,NA,NA,NA,NA,Autumn
279,11057,2008-09-16,2008,9,1,2,251,175.4,3,C05,NA,NA,NA,NA,Autumn
280,11083,2008-09-16,2008,9,1,2,180,62.0,1,C07,NA,NA,NA,NA,Autumn
281,11085,2008-09-16,2008,9,1,2,248,162.9,2,C06,NA,NA,NA,NA,Autumn
282,13173,2008-09-16,2008,9,1,2,228,114.9,2,C06,NA,NA,NA,NA,Autumn
283,13195,2008-06-27,2008,6,1,2,345,441.0,5,C03,NA,1,NA,NA,Spring
284,13173,2008-06-27,2008,6,1,2,179,60.3,2,C06,NA,NA,NA,NA,Spring
285,11090,2009-06-09,2009,6,1,1,207,89.0,2,C07,NA,NA,NA,NA,Spring
287,11096,2009-06-09,2009,6,1,1,277,241.0,3,C06,m,NA,NA,NA,Spring
288,13269,2009-06-09,2009,6,2,1,256,175.0,2,C07,NA,NA,NA,NA,Spring
289,11104,2009-06-09,2009,6,1,B,170,47.0,1,C08,NA,1,NA,NA,Spring
291,11099,2009-06-09,2009,6,1,B,290,250.0,4,C05,NA,NA,NA,NA,Spring
